#date: 05.12.2020	time: 19:27:40
#time, s	VRes, V	P, W	Tin, K	Tmid, K	, Tmid2,K	, Tsur,K	Twat, K
9.64216E+3	2.72646E+0	3.71679E-1	3.35289E+2	3.00891E+2	3.02843E+2	2.96689E+2	2.96543E+2
9.64289E+3	2.72642E+0	3.71668E-1	3.35297E+2	3.00868E+2	3.02817E+2	2.96703E+2	2.96556E+2
9.64362E+3	2.72645E+0	3.71678E-1	3.35288E+2	3.00896E+2	3.02793E+2	2.96688E+2	2.96548E+2
9.64434E+3	2.72647E+0	3.71683E-1	3.35296E+2	3.00876E+2	3.02821E+2	2.96688E+2	2.96545E+2
9.64506E+3	2.72641E+0	3.71665E-1	3.35295E+2	3.00872E+2	3.02827E+2	2.96705E+2	2.96560E+2
9.64578E+3	2.72652E+0	3.71694E-1	3.35305E+2	3.00878E+2	3.02834E+2	2.96700E+2	2.96569E+2
9.64651E+3	2.72644E+0	3.71673E-1	3.35314E+2	3.00856E+2	3.02826E+2	2.96716E+2	2.96561E+2
9.64723E+3	2.72647E+0	3.71682E-1	3.35294E+2	3.00894E+2	3.02826E+2	2.96703E+2	2.96564E+2
9.64796E+3	2.72639E+0	3.71659E-1	3.35294E+2	3.00847E+2	3.02802E+2	2.96712E+2	2.96577E+2
9.64868E+3	2.72653E+0	3.71698E-1	3.35298E+2	3.00900E+2	3.02783E+2	2.96712E+2	2.96564E+2
9.64940E+3	2.72651E+0	3.71693E-1	3.35317E+2	3.00889E+2	3.02818E+2	2.96684E+2	2.96568E+2
9.65012E+3	2.72642E+0	3.71668E-1	3.35305E+2	3.00866E+2	3.02826E+2	2.96687E+2	2.96542E+2
9.65084E+3	2.72648E+0	3.71685E-1	3.35280E+2	3.00879E+2	3.02798E+2	2.96696E+2	2.96558E+2
9.65156E+3	2.72646E+0	3.71678E-1	3.35293E+2	3.00872E+2	3.02816E+2	2.96701E+2	2.96559E+2
9.65228E+3	2.72644E+0	3.71675E-1	3.35294E+2	3.00870E+2	3.02819E+2	2.96725E+2	2.96573E+2
9.65300E+3	2.72648E+0	3.71684E-1	3.35296E+2	3.00888E+2	3.02830E+2	2.96690E+2	2.96553E+2
9.65373E+3	2.72640E+0	3.71663E-1	3.35304E+2	3.00879E+2	3.02802E+2	2.96684E+2	2.96554E+2
9.65446E+3	2.72643E+0	3.71670E-1	3.35277E+2	3.00844E+2	3.02810E+2	2.96687E+2	2.96566E+2
9.65518E+3	2.72647E+0	3.71682E-1	3.35284E+2	3.00880E+2	3.02804E+2	2.96691E+2	2.96554E+2
9.65591E+3	2.72644E+0	3.71673E-1	3.35281E+2	3.00866E+2	3.02787E+2	2.96685E+2	2.96541E+2
9.65664E+3	2.72642E+0	3.71667E-1	3.35300E+2	3.00879E+2	3.02834E+2	2.96682E+2	2.96559E+2
9.65736E+3	2.72644E+0	3.71673E-1	3.35280E+2	3.00861E+2	3.02819E+2	2.96677E+2	2.96549E+2
9.65808E+3	2.72655E+0	3.71704E-1	3.35327E+2	3.00901E+2	3.02811E+2	2.96700E+2	2.96557E+2
9.65880E+3	2.72646E+0	3.71680E-1	3.35281E+2	3.00873E+2	3.02824E+2	2.96716E+2	2.96553E+2
9.65952E+3	2.72649E+0	3.71687E-1	3.35264E+2	3.00910E+2	3.02791E+2	2.96698E+2	2.96551E+2
9.66024E+3	2.72644E+0	3.71673E-1	3.35284E+2	3.00856E+2	3.02828E+2	2.96683E+2	2.96542E+2
9.66097E+3	2.72650E+0	3.71691E-1	3.35301E+2	3.00883E+2	3.02789E+2	2.96700E+2	2.96540E+2
9.66169E+3	2.72652E+0	3.71696E-1	3.35278E+2	3.00880E+2	3.02805E+2	2.96682E+2	2.96552E+2
9.66242E+3	2.72645E+0	3.71675E-1	3.35270E+2	3.00878E+2	3.02807E+2	2.96686E+2	2.96510E+2
9.66315E+3	2.72657E+0	3.71709E-1	3.35274E+2	3.00855E+2	3.02805E+2	2.96686E+2	2.96546E+2
9.66388E+3	2.72643E+0	3.71671E-1	3.35311E+2	3.00851E+2	3.02799E+2	2.96686E+2	2.96524E+2
9.66460E+3	2.72646E+0	3.71679E-1	3.35282E+2	3.00879E+2	3.02814E+2	2.96686E+2	2.96510E+2
9.66532E+3	2.72645E+0	3.71677E-1	3.35287E+2	3.00849E+2	3.02795E+2	2.96668E+2	2.96553E+2
9.66604E+3	2.72654E+0	3.71700E-1	3.35284E+2	3.00884E+2	3.02819E+2	2.96686E+2	2.96526E+2
9.66675E+3	2.72639E+0	3.71659E-1	3.35309E+2	3.00874E+2	3.02790E+2	2.96681E+2	2.96535E+2
9.66747E+3	2.72646E+0	3.71678E-1	3.35294E+2	3.00898E+2	3.02815E+2	2.96690E+2	2.96530E+2
9.66820E+3	2.72644E+0	3.71675E-1	3.35294E+2	3.00862E+2	3.02787E+2	2.96712E+2	2.96536E+2
9.66893E+3	2.72644E+0	3.71673E-1	3.35300E+2	3.00868E+2	3.02783E+2	2.96654E+2	2.96543E+2
9.66966E+3	2.72648E+0	3.71685E-1	3.35293E+2	3.00864E+2	3.02790E+2	2.96681E+2	2.96541E+2
9.67039E+3	2.72644E+0	3.71674E-1	3.35295E+2	3.00852E+2	3.02810E+2	2.96666E+2	2.96556E+2
9.67112E+3	2.72652E+0	3.71695E-1	3.35308E+2	3.00870E+2	3.02787E+2	2.96671E+2	2.96540E+2
9.67184E+3	2.72648E+0	3.71683E-1	3.35316E+2	3.00855E+2	3.02796E+2	2.96683E+2	2.96554E+2
9.67255E+3	2.72646E+0	3.71680E-1	3.35289E+2	3.00849E+2	3.02797E+2	2.96681E+2	2.96555E+2
9.67327E+3	2.72640E+0	3.71662E-1	3.35285E+2	3.00859E+2	3.02772E+2	2.96659E+2	2.96550E+2
9.67399E+3	2.72641E+0	3.71665E-1	3.35271E+2	3.00861E+2	3.02795E+2	2.96659E+2	2.96532E+2
9.67471E+3	2.72659E+0	3.71714E-1	3.35280E+2	3.00855E+2	3.02767E+2	2.96675E+2	2.96519E+2
9.67544E+3	2.72640E+0	3.71664E-1	3.35296E+2	3.00870E+2	3.02771E+2	2.96683E+2	2.96544E+2
9.67617E+3	2.72642E+0	3.71668E-1	3.35285E+2	3.00829E+2	3.02794E+2	2.96682E+2	2.96540E+2
9.67689E+3	2.72643E+0	3.71670E-1	3.35259E+2	3.00845E+2	3.02771E+2	2.96682E+2	2.96553E+2
9.67762E+3	2.72657E+0	3.71709E-1	3.35281E+2	3.00848E+2	3.02806E+2	2.96661E+2	2.96537E+2
9.67834E+3	2.72639E+0	3.71659E-1	3.35274E+2	3.00812E+2	3.02779E+2	2.96694E+2	2.96559E+2
9.67906E+3	2.72642E+0	3.71669E-1	3.35309E+2	3.00853E+2	3.02817E+2	2.96681E+2	2.96552E+2
9.67977E+3	2.72643E+0	3.71671E-1	3.35293E+2	3.00826E+2	3.02797E+2	2.96697E+2	2.96554E+2
9.68049E+3	2.72635E+0	3.71650E-1	3.35286E+2	3.00860E+2	3.02797E+2	2.96693E+2	2.96570E+2
9.68121E+3	2.72642E+0	3.71669E-1	3.35285E+2	3.00848E+2	3.02794E+2	2.96683E+2	2.96526E+2
9.68194E+3	2.72643E+0	3.71672E-1	3.35291E+2	3.00869E+2	3.02796E+2	2.96684E+2	2.96508E+2
9.68267E+3	2.72638E+0	3.71659E-1	3.35278E+2	3.00858E+2	3.02794E+2	2.96673E+2	2.96536E+2
9.68340E+3	2.72656E+0	3.71708E-1	3.35282E+2	3.00850E+2	3.02786E+2	2.96664E+2	2.96544E+2
9.68412E+3	2.72656E+0	3.71706E-1	3.35280E+2	3.00871E+2	3.02759E+2	2.96691E+2	2.96535E+2
9.68484E+3	2.72638E+0	3.71658E-1	3.35262E+2	3.00857E+2	3.02798E+2	2.96692E+2	2.96515E+2
9.68556E+3	2.72650E+0	3.71690E-1	3.35278E+2	3.00863E+2	3.02783E+2	2.96684E+2	2.96545E+2
9.68627E+3	2.72649E+0	3.71687E-1	3.35288E+2	3.00857E+2	3.02781E+2	2.96683E+2	2.96544E+2
9.68700E+3	2.72643E+0	3.71670E-1	3.35290E+2	3.00852E+2	3.02795E+2	2.96665E+2	2.96531E+2
9.68772E+3	2.72648E+0	3.71685E-1	3.35310E+2	3.00859E+2	3.02769E+2	2.96674E+2	2.96562E+2
9.68845E+3	2.72645E+0	3.71676E-1	3.35319E+2	3.00840E+2	3.02786E+2	2.96683E+2	2.96550E+2
9.68917E+3	2.72648E+0	3.71684E-1	3.35310E+2	3.00859E+2	3.02776E+2	2.96677E+2	2.96534E+2
9.68989E+3	2.72650E+0	3.71691E-1	3.35277E+2	3.00847E+2	3.02805E+2	2.96666E+2	2.96537E+2
9.69061E+3	2.72656E+0	3.71707E-1	3.35289E+2	3.00849E+2	3.02792E+2	2.96673E+2	2.96578E+2
9.69134E+3	2.72649E+0	3.71687E-1	3.35272E+2	3.00853E+2	3.02798E+2	2.96674E+2	2.96542E+2
9.69207E+3	2.72647E+0	3.71681E-1	3.35277E+2	3.00831E+2	3.02793E+2	2.96680E+2	2.96567E+2
9.69280E+3	2.72649E+0	3.71686E-1	3.35296E+2	3.00859E+2	3.02765E+2	2.96660E+2	2.96533E+2
9.69351E+3	2.72656E+0	3.71705E-1	3.35307E+2	3.00848E+2	3.02800E+2	2.96681E+2	2.96565E+2
9.69424E+3	2.72644E+0	3.71673E-1	3.35294E+2	3.00837E+2	3.02804E+2	2.96695E+2	2.96540E+2
9.69497E+3	2.72640E+0	3.71663E-1	3.35298E+2	3.00874E+2	3.02775E+2	2.96683E+2	2.96557E+2
9.69569E+3	2.72652E+0	3.71696E-1	3.35284E+2	3.00856E+2	3.02783E+2	2.96644E+2	2.96565E+2
9.69641E+3	2.72644E+0	3.71673E-1	3.35270E+2	3.00848E+2	3.02786E+2	2.96694E+2	2.96545E+2
9.69713E+3	2.72648E+0	3.71685E-1	3.35281E+2	3.00855E+2	3.02786E+2	2.96705E+2	2.96547E+2
9.69787E+3	2.72654E+0	3.71700E-1	3.35300E+2	3.00838E+2	3.02785E+2	2.96670E+2	2.96558E+2
9.69859E+3	2.72655E+0	3.71703E-1	3.35292E+2	3.00855E+2	3.02812E+2	2.96681E+2	2.96537E+2
9.69931E+3	2.72644E+0	3.71674E-1	3.35272E+2	3.00843E+2	3.02771E+2	2.96685E+2	2.96539E+2
9.70003E+3	2.72644E+0	3.71674E-1	3.35286E+2	3.00863E+2	3.02804E+2	2.96707E+2	2.96562E+2
9.70075E+3	2.72636E+0	3.71653E-1	3.35305E+2	3.00852E+2	3.02779E+2	2.96659E+2	2.96556E+2
9.70148E+3	2.72645E+0	3.71676E-1	3.35290E+2	3.00865E+2	3.02793E+2	2.96709E+2	2.96559E+2
9.70221E+3	2.72635E+0	3.71649E-1	3.35284E+2	3.00856E+2	3.02778E+2	2.96690E+2	2.96551E+2
9.70293E+3	2.72648E+0	3.71684E-1	3.35279E+2	3.00861E+2	3.02791E+2	2.96670E+2	2.96571E+2
9.70365E+3	2.72648E+0	3.71685E-1	3.35271E+2	3.00853E+2	3.02781E+2	2.96712E+2	2.96549E+2
9.70437E+3	2.72646E+0	3.71680E-1	3.35266E+2	3.00842E+2	3.02792E+2	2.96683E+2	2.96527E+2
9.70509E+3	2.72646E+0	3.71679E-1	3.35278E+2	3.00846E+2	3.02768E+2	2.96688E+2	2.96573E+2
9.70581E+3	2.72641E+0	3.71666E-1	3.35284E+2	3.00845E+2	3.02783E+2	2.96687E+2	2.96537E+2
9.70653E+3	2.72649E+0	3.71688E-1	3.35283E+2	3.00847E+2	3.02805E+2	2.96694E+2	2.96539E+2
9.70725E+3	2.72647E+0	3.71683E-1	3.35307E+2	3.00866E+2	3.02802E+2	2.96665E+2	2.96581E+2
9.70798E+3	2.72643E+0	3.71670E-1	3.35292E+2	3.00846E+2	3.02760E+2	2.96691E+2	2.96552E+2
9.70871E+3	2.72636E+0	3.71652E-1	3.35262E+2	3.00861E+2	3.02809E+2	2.96674E+2	2.96545E+2
9.70943E+3	2.72645E+0	3.71678E-1	3.35271E+2	3.00835E+2	3.02761E+2	2.96655E+2	2.96546E+2
9.71016E+3	2.72654E+0	3.71702E-1	3.35287E+2	3.00854E+2	3.02779E+2	2.96681E+2	2.96560E+2
9.71089E+3	2.72648E+0	3.71683E-1	3.35280E+2	3.00832E+2	3.02773E+2	2.96687E+2	2.96547E+2
9.71161E+3	2.72646E+0	3.71680E-1	3.35286E+2	3.00860E+2	3.02767E+2	2.96686E+2	2.96564E+2
9.71233E+3	2.72648E+0	3.71685E-1	3.35291E+2	3.00843E+2	3.02760E+2	2.96676E+2	2.96573E+2
9.71305E+3	2.72649E+0	3.71687E-1	3.35300E+2	3.00847E+2	3.02798E+2	2.96671E+2	2.96554E+2
9.71377E+3	2.72640E+0	3.71663E-1	3.35276E+2	3.00837E+2	3.02771E+2	2.96688E+2	2.96551E+2
9.71449E+3	2.72649E+0	3.71687E-1	3.35253E+2	3.00832E+2	3.02797E+2	2.96677E+2	2.96541E+2
9.71522E+3	2.72639E+0	3.71659E-1	3.35275E+2	3.00845E+2	3.02778E+2	2.96681E+2	2.96549E+2
9.71594E+3	2.72648E+0	3.71684E-1	3.35273E+2	3.00840E+2	3.02759E+2	2.96679E+2	2.96553E+2
9.71667E+3	2.72655E+0	3.71704E-1	3.35274E+2	3.00860E+2	3.02778E+2	2.96701E+2	2.96529E+2
9.71740E+3	2.72651E+0	3.71692E-1	3.35303E+2	3.00850E+2	3.02768E+2	2.96686E+2	2.96562E+2
9.71813E+3	2.72638E+0	3.71658E-1	3.35270E+2	3.00843E+2	3.02780E+2	2.96706E+2	2.96527E+2
9.71886E+3	2.72640E+0	3.71663E-1	3.35295E+2	3.00867E+2	3.02765E+2	2.96657E+2	2.96555E+2
9.71958E+3	2.72638E+0	3.71659E-1	3.35272E+2	3.00867E+2	3.02767E+2	2.96692E+2	2.96530E+2
9.72031E+3	2.72651E+0	3.71693E-1	3.35305E+2	3.00865E+2	3.02796E+2	2.96693E+2	2.96526E+2
9.72103E+3	2.72635E+0	3.71650E-1	3.35296E+2	3.00828E+2	3.02748E+2	2.96686E+2	2.96545E+2
9.72176E+3	2.72636E+0	3.71651E-1	3.35276E+2	3.00807E+2	3.02763E+2	2.96665E+2	2.96559E+2
9.72249E+3	2.72657E+0	3.71710E-1	3.35277E+2	3.00846E+2	3.02782E+2	2.96682E+2	2.96535E+2
9.72321E+3	2.72652E+0	3.71697E-1	3.35272E+2	3.00845E+2	3.02743E+2	2.96681E+2	2.96557E+2
9.72394E+3	2.72650E+0	3.71690E-1	3.35272E+2	3.00828E+2	3.02776E+2	2.96680E+2	2.96556E+2
9.72467E+3	2.72635E+0	3.71650E-1	3.35259E+2	3.00833E+2	3.02768E+2	2.96658E+2	2.96548E+2
9.72539E+3	2.72641E+0	3.71665E-1	3.35278E+2	3.00848E+2	3.02742E+2	2.96671E+2	2.96541E+2
9.72611E+3	2.72654E+0	3.71700E-1	3.35271E+2	3.00835E+2	3.02755E+2	2.96673E+2	2.96567E+2
9.72683E+3	2.72655E+0	3.71704E-1	3.35271E+2	3.00850E+2	3.02749E+2	2.96678E+2	2.96528E+2
9.72755E+3	2.72652E+0	3.71695E-1	3.35276E+2	3.00816E+2	3.02779E+2	2.96692E+2	2.96564E+2
9.72827E+3	2.72656E+0	3.71707E-1	3.35262E+2	3.00837E+2	3.02750E+2	2.96662E+2	2.96542E+2
9.72899E+3	2.72655E+0	3.71703E-1	3.35281E+2	3.00855E+2	3.02766E+2	2.96684E+2	2.96547E+2
9.72972E+3	2.72642E+0	3.71668E-1	3.35292E+2	3.00850E+2	3.02736E+2	2.96686E+2	2.96557E+2
9.73044E+3	2.72647E+0	3.71683E-1	3.35274E+2	3.00865E+2	3.02755E+2	2.96694E+2	2.96551E+2
9.73117E+3	2.72657E+0	3.71708E-1	3.35256E+2	3.00859E+2	3.02765E+2	2.96683E+2	2.96561E+2
9.73190E+3	2.72653E+0	3.71699E-1	3.35271E+2	3.00860E+2	3.02764E+2	2.96680E+2	2.96548E+2
9.73263E+3	2.72648E+0	3.71685E-1	3.35265E+2	3.00857E+2	3.02757E+2	2.96702E+2	2.96563E+2
9.73335E+3	2.72651E+0	3.71693E-1	3.35249E+2	3.00859E+2	3.02777E+2	2.96701E+2	2.96549E+2
9.73407E+3	2.72652E+0	3.71696E-1	3.35289E+2	3.00839E+2	3.02744E+2	2.96662E+2	2.96567E+2
9.73479E+3	2.72634E+0	3.71647E-1	3.35289E+2	3.00857E+2	3.02771E+2	2.96675E+2	2.96569E+2
9.73550E+3	2.72653E+0	3.71698E-1	3.35243E+2	3.00857E+2	3.02785E+2	2.96697E+2	2.96569E+2
9.73623E+3	2.72655E+0	3.71704E-1	3.35262E+2	3.00860E+2	3.02775E+2	2.96687E+2	2.96577E+2
9.73695E+3	2.72652E+0	3.71696E-1	3.35268E+2	3.00836E+2	3.02783E+2	2.96706E+2	2.96558E+2
9.73768E+3	2.72653E+0	3.71700E-1	3.35264E+2	3.00841E+2	3.02757E+2	2.96698E+2	2.96571E+2
9.73841E+3	2.72647E+0	3.71682E-1	3.35282E+2	3.00849E+2	3.02767E+2	2.96689E+2	2.96557E+2
9.73913E+3	2.72643E+0	3.71670E-1	3.35291E+2	3.00854E+2	3.02758E+2	2.96695E+2	2.96555E+2
9.73985E+3	2.72649E+0	3.71687E-1	3.35265E+2	3.00851E+2	3.02773E+2	2.96678E+2	2.96551E+2
9.74057E+3	2.72642E+0	3.71668E-1	3.35292E+2	3.00823E+2	3.02777E+2	2.96684E+2	2.96520E+2
9.74128E+3	2.72657E+0	3.71708E-1	3.35280E+2	3.00848E+2	3.02785E+2	2.96687E+2	2.96548E+2
9.74200E+3	2.72640E+0	3.71663E-1	3.35275E+2	3.00847E+2	3.02775E+2	2.96680E+2	2.96559E+2
9.74272E+3	2.72635E+0	3.71649E-1	3.35249E+2	3.00846E+2	3.02761E+2	2.96698E+2	2.96563E+2
9.74344E+3	2.72645E+0	3.71675E-1	3.35268E+2	3.00849E+2	3.02758E+2	2.96669E+2	2.96520E+2
9.74417E+3	2.72642E+0	3.71668E-1	3.35276E+2	3.00835E+2	3.02783E+2	2.96688E+2	2.96547E+2
9.74490E+3	2.72653E+0	3.71698E-1	3.35285E+2	3.00847E+2	3.02765E+2	2.96693E+2	2.96576E+2
9.74562E+3	2.72643E+0	3.71670E-1	3.35251E+2	3.00854E+2	3.02768E+2	2.96705E+2	2.96561E+2
9.74634E+3	2.72645E+0	3.71675E-1	3.35277E+2	3.00868E+2	3.02747E+2	2.96702E+2	2.96556E+2
9.74707E+3	2.72652E+0	3.71696E-1	3.35268E+2	3.00839E+2	3.02787E+2	2.96716E+2	2.96553E+2
9.74779E+3	2.72659E+0	3.71713E-1	3.35283E+2	3.00849E+2	3.02775E+2	2.96689E+2	2.96570E+2
9.74850E+3	2.72645E+0	3.71675E-1	3.35279E+2	3.00837E+2	3.02767E+2	2.96700E+2	2.96554E+2
9.74922E+3	2.72625E+0	3.71621E-1	3.35269E+2	3.00859E+2	3.02757E+2	2.96667E+2	2.96545E+2
9.74994E+3	2.72653E+0	3.71700E-1	3.35251E+2	3.00841E+2	3.02778E+2	2.96715E+2	2.96560E+2
9.75066E+3	2.72652E+0	3.71696E-1	3.35257E+2	3.00833E+2	3.02751E+2	2.96703E+2	2.96554E+2
9.75138E+3	2.72647E+0	3.71682E-1	3.35289E+2	3.00836E+2	3.02745E+2	2.96675E+2	2.96550E+2
9.75211E+3	2.72643E+0	3.71672E-1	3.35266E+2	3.00833E+2	3.02774E+2	2.96714E+2	2.96541E+2
9.75283E+3	2.72658E+0	3.71713E-1	3.35252E+2	3.00862E+2	3.02762E+2	2.96692E+2	2.96583E+2
9.75356E+3	2.72652E+0	3.71695E-1	3.35262E+2	3.00820E+2	3.02777E+2	2.96693E+2	2.96546E+2
9.75429E+3	2.72657E+0	3.71708E-1	3.35278E+2	3.00842E+2	3.02759E+2	2.96704E+2	2.96544E+2
9.75501E+3	2.72651E+0	3.71694E-1	3.35278E+2	3.00847E+2	3.02787E+2	2.96684E+2	2.96568E+2
9.75573E+3	2.72647E+0	3.71683E-1	3.35268E+2	3.00824E+2	3.02793E+2	2.96688E+2	2.96574E+2
9.75646E+3	2.72655E+0	3.71703E-1	3.35293E+2	3.00853E+2	3.02750E+2	2.96692E+2	2.96552E+2
9.75718E+3	2.72643E+0	3.71672E-1	3.35279E+2	3.00840E+2	3.02756E+2	2.96680E+2	2.96548E+2
9.75792E+3	2.72653E+0	3.71699E-1	3.35267E+2	3.00839E+2	3.02750E+2	2.96696E+2	2.96552E+2
9.75864E+3	2.72640E+0	3.71664E-1	3.35269E+2	3.00832E+2	3.02764E+2	2.96703E+2	2.96547E+2
9.75937E+3	2.72646E+0	3.71680E-1	3.35281E+2	3.00812E+2	3.02756E+2	2.96695E+2	2.96545E+2
9.76009E+3	2.72639E+0	3.71660E-1	3.35255E+2	3.00811E+2	3.02749E+2	2.96681E+2	2.96559E+2
9.76083E+3	2.72642E+0	3.71669E-1	3.35252E+2	3.00862E+2	3.02761E+2	2.96699E+2	2.96549E+2
9.76156E+3	2.72649E+0	3.71686E-1	3.35261E+2	3.00830E+2	3.02756E+2	2.96684E+2	2.96557E+2
9.76229E+3	2.72652E+0	3.71696E-1	3.35259E+2	3.00817E+2	3.02739E+2	2.96688E+2	2.96556E+2
9.76303E+3	2.72651E+0	3.71694E-1	3.35284E+2	3.00823E+2	3.02774E+2	2.96677E+2	2.96552E+2
9.76375E+3	2.72643E+0	3.71671E-1	3.35292E+2	3.00841E+2	3.02746E+2	2.96695E+2	2.96557E+2
9.76448E+3	2.72652E+0	3.71695E-1	3.35258E+2	3.00821E+2	3.02752E+2	2.96691E+2	2.96570E+2
9.76520E+3	2.72657E+0	3.71710E-1	3.35289E+2	3.00836E+2	3.02751E+2	2.96675E+2	2.96527E+2
9.76591E+3	2.72643E+0	3.71671E-1	3.35251E+2	3.00820E+2	3.02756E+2	2.96671E+2	2.96567E+2
9.76664E+3	2.72649E+0	3.71689E-1	3.35258E+2	3.00849E+2	3.02770E+2	2.96704E+2	2.96549E+2
9.76737E+3	2.72652E+0	3.71695E-1	3.35285E+2	3.00853E+2	3.02760E+2	2.96689E+2	2.96545E+2
9.76809E+3	2.72645E+0	3.71676E-1	3.35253E+2	3.00813E+2	3.02747E+2	2.96675E+2	2.96545E+2
9.76881E+3	2.72644E+0	3.71673E-1	3.35262E+2	3.00823E+2	3.02741E+2	2.96684E+2	2.96540E+2
9.76954E+3	2.72660E+0	3.71718E-1	3.35272E+2	3.00805E+2	3.02760E+2	2.96692E+2	2.96517E+2
9.77027E+3	2.72654E+0	3.71702E-1	3.35257E+2	3.00805E+2	3.02747E+2	2.96718E+2	2.96536E+2
9.77100E+3	2.72649E+0	3.71686E-1	3.35255E+2	3.00822E+2	3.02748E+2	2.96696E+2	2.96542E+2
9.77172E+3	2.72657E+0	3.71710E-1	3.35251E+2	3.00832E+2	3.02728E+2	2.96679E+2	2.96541E+2
9.77243E+3	2.72651E+0	3.71693E-1	3.35276E+2	3.00817E+2	3.02741E+2	2.96674E+2	2.96506E+2
9.77317E+3	2.72653E+0	3.71699E-1	3.35250E+2	3.00817E+2	3.02769E+2	2.96670E+2	2.96536E+2
9.77390E+3	2.72640E+0	3.71662E-1	3.35246E+2	3.00837E+2	3.02771E+2	2.96677E+2	2.96527E+2
9.77462E+3	2.72652E+0	3.71696E-1	3.35238E+2	3.00837E+2	3.02761E+2	2.96687E+2	2.96565E+2
9.77534E+3	2.72649E+0	3.71686E-1	3.35263E+2	3.00843E+2	3.02752E+2	2.96676E+2	2.96528E+2
9.77607E+3	2.72653E+0	3.71697E-1	3.35252E+2	3.00803E+2	3.02741E+2	2.96696E+2	2.96519E+2
9.77679E+3	2.72651E+0	3.71692E-1	3.35254E+2	3.00803E+2	3.02752E+2	2.96677E+2	2.96557E+2
9.77752E+3	2.72645E+0	3.71676E-1	3.35268E+2	3.00800E+2	3.02757E+2	2.96677E+2	2.96543E+2
9.77825E+3	2.72644E+0	3.71673E-1	3.35259E+2	3.00839E+2	3.02739E+2	2.96681E+2	2.96544E+2
9.77897E+3	2.72655E+0	3.71703E-1	3.35250E+2	3.00828E+2	3.02753E+2	2.96708E+2	2.96545E+2
9.77970E+3	2.72644E+0	3.71675E-1	3.35275E+2	3.00841E+2	3.02757E+2	2.96696E+2	2.96546E+2
9.78042E+3	2.72643E+0	3.71671E-1	3.35247E+2	3.00822E+2	3.02750E+2	2.96671E+2	2.96561E+2
9.78114E+3	2.72654E+0	3.71700E-1	3.35272E+2	3.00818E+2	3.02761E+2	2.96671E+2	2.96557E+2
9.78186E+3	2.72648E+0	3.71684E-1	3.35281E+2	3.00814E+2	3.02739E+2	2.96705E+2	2.96539E+2
9.78258E+3	2.72642E+0	3.71668E-1	3.35275E+2	3.00825E+2	3.02769E+2	2.96700E+2	2.96542E+2
9.78330E+3	2.72659E+0	3.71714E-1	3.35293E+2	3.00826E+2	3.02796E+2	2.96695E+2	2.96570E+2
9.78403E+3	2.72651E+0	3.71693E-1	3.35279E+2	3.00841E+2	3.02749E+2	2.96701E+2	2.96543E+2
9.78476E+3	2.72647E+0	3.71683E-1	3.35271E+2	3.00818E+2	3.02769E+2	2.96681E+2	2.96561E+2
9.78548E+3	2.72643E+0	3.71670E-1	3.35268E+2	3.00810E+2	3.02754E+2	2.96704E+2	2.96529E+2
9.78621E+3	2.72657E+0	3.71710E-1	3.35243E+2	3.00819E+2	3.02765E+2	2.96674E+2	2.96557E+2
9.78693E+3	2.72641E+0	3.71666E-1	3.35265E+2	3.00808E+2	3.02734E+2	2.96677E+2	2.96545E+2
9.78766E+3	2.72643E+0	3.71671E-1	3.35278E+2	3.00815E+2	3.02749E+2	2.96672E+2	2.96528E+2
9.78838E+3	2.72646E+0	3.71679E-1	3.35260E+2	3.00817E+2	3.02748E+2	2.96683E+2	2.96529E+2
9.78910E+3	2.72648E+0	3.71683E-1	3.35274E+2	3.00811E+2	3.02740E+2	2.96662E+2	2.96504E+2
9.78982E+3	2.72643E+0	3.71670E-1	3.35268E+2	3.00802E+2	3.02742E+2	2.96681E+2	2.96502E+2
9.79055E+3	2.72652E+0	3.71695E-1	3.35265E+2	3.00832E+2	3.02707E+2	2.96698E+2	2.96541E+2
9.79128E+3	2.72655E+0	3.71705E-1	3.35264E+2	3.00841E+2	3.02712E+2	2.96695E+2	2.96517E+2
9.79201E+3	2.72654E+0	3.71702E-1	3.35266E+2	3.00832E+2	3.02761E+2	2.96696E+2	2.96525E+2
9.79273E+3	2.72647E+0	3.71681E-1	3.35264E+2	3.00824E+2	3.02762E+2	2.96668E+2	2.96549E+2
9.79345E+3	2.72649E+0	3.71687E-1	3.35258E+2	3.00823E+2	3.02760E+2	2.96684E+2	2.96520E+2
9.79418E+3	2.72643E+0	3.71670E-1	3.35269E+2	3.00814E+2	3.02737E+2	2.96680E+2	2.96495E+2
9.79490E+3	2.72644E+0	3.71675E-1	3.35248E+2	3.00822E+2	3.02734E+2	2.96703E+2	2.96511E+2
9.79562E+3	2.72646E+0	3.71680E-1	3.35245E+2	3.00811E+2	3.02755E+2	2.96678E+2	2.96502E+2
9.79634E+3	2.72641E+0	3.71667E-1	3.35264E+2	3.00805E+2	3.02758E+2	2.96661E+2	2.96520E+2
9.79706E+3	2.72633E+0	3.71643E-1	3.35253E+2	3.00816E+2	3.02764E+2	2.96682E+2	2.96532E+2
9.79778E+3	2.72654E+0	3.71702E-1	3.35260E+2	3.00839E+2	3.02771E+2	2.96659E+2	2.96535E+2
9.79851E+3	2.72648E+0	3.71685E-1	3.35262E+2	3.00819E+2	3.02752E+2	2.96682E+2	2.96536E+2
